"","reuniao","data","nome","funcao_blocoPar","BlocoParl","partido","estado","complemento","fala"
"2691","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Na assinatura do termo de referência... Na confecção do termo de referência. "
"2692","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","A senhora tem conhecimento, Sr. Presidente, que ele é réu em um processo no Ministério Público Federal envolvendo a Global, que tem a Precisa como um dos seus acionistas? "
"2693","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Se eu tenho conhecimento? "
"2694","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Sim. "
"2695","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Tenho conhecimento. "
"2696","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Mesmo assim ele participou desse contrato? "
"2697","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Ele é servidor, senhor. "
"2698","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Senador Randolfe, nós estamos quase começando a votação, que tem autoridades a serem votadas. "
"2699","31","2021-07-06","RANDOLFE RODRIGUES","(Bloco Parlamentar Senado Independente/REDE - AP)","Bloco Parlamentar Senado Independente","REDE","AP","","Perfeito. Eu considerei importante esse... "
"2700","31","2021-07-06","Omar Aziz","PRESIDENTE","(Omar Aziz. PSD - AM)","PSD","AM","","Eu vou ouvir o Senador Contarato, o Senador Izalci e Senadora Soraya, porque houve uma troca entre a Senadora Eliziane. Pois não, Senadora. "
"2701","31","2021-07-06","ELIZIANE GAMA","(Bloco Parlamentar Senado Independente/CIDADANIA - MA)","Bloco Parlamentar Senado Independente","CIDADANIA","MA","","A Dona Regina poderia só responder se ela responde a alguma sindicância? Só isso. Ela pode responder para o Izalci essa pergunta. "
"2702","31","2021-07-06","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF. Para interpelar.)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","Para interpelar","Primeiro, Presidente, eu queria deixar muito claras essas questões que foram colocadas aqui. Primeiro, com relação ao fiscal do contrato. Nós temos um contrato hoje de 20 milhões de doses de vacinas que chega em torno de 1,4 bilhão, 1,6 bilhão, dependendo do dólar. V. Sa. acabou de falar aqui, respondendo ao Senador Randolfe, sobre o termo de referência, que V. Sa. conhece. Eu não sei se V. Sa. sabe que esse termo de referência, que é um documento que deveria balizar o contrato, foi concluído dia 11 de março, duas semanas depois da assinatura do contrato. Não sei se V. Sa. sabe disso. Sabe disso?         "
"2703","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor.)","(Para depor","Sei. Ele tinha sido feito. O contrato foi assinado, sim, porém a Conjur apontou algumas inconsistências que deveriam ser sanadas. E aí foi feita uma última versão do termo de referência. "
"2704","31","2021-07-06","IZALCI LUCAS","(Bloco Parlamentar PODEMOS/PSDB/PSL/PSDB - DF)","Bloco Parlamentar PODEMOS/PSDB/PSL","PSDB","DF","","Duas semanas depois de assinar o contrato? Esse contrato já estava assinado? "
"2705","31","2021-07-06","REGINA CÉLIA SILVA OLIVEIRA","","","","","","Foi posterior à assinatura do contrato. "
